open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1757354400000,4309.26,4333.99,4307.71,4327.58,96957.481,1757357999999,419065995.71834,142734,50163.726,216800250.61782,0
1757358000000,4327.58,4327.58,4282.00,4291.27,177178.549,1757361599999,761555252.80091,211779,80689.360,346835122.13250,0
1757361600000,4291.28,4299.93,4280.22,4296.62,120941.181,1757365199999,518705040.03683,147353,64301.708,275845866.01815,0
1757365200000,4296.62,4320.33,4292.53,4320.01,78570.295,1757368799999,338341026.21195,95330,51032.867,219752313.28555,0
1757368800000,4320.01,4331.00,4305.62,4309.26,109605.035,1757372399999,473385231.96053,126055,55976.197,241821953.16237,0
1757372400000,4309.26,4318.52,4294.36,4303.98,72122.317,1757375999999,310439682.53614,102211,33100.591,142489637.95565,0
1757376000000,4303.97,4313.91,4286.77,4299.61,103992.404,1757379599999,447069287.18989,168066,47868.176,205811842.54745,0
1757379600000,4299.60,4306.16,4280.00,4284.95,115193.860,1757383199999,493974089.93635,167600,48863.749,209566199.38925,0
1757383200000,4284.96,4293.48,4275.00,4288.47,112106.135,1757386799999,480100622.82883,152747,51632.411,221159843.54929,0
1757386800000,4288.47,4307.12,4286.05,4304.98,89383.038,1757390399999,384140403.41075,112934,49378.964,212217854.71802,0
1757390400000,4304.99,4315.99,4301.33,4311.76,81048.202,1757393999999,349221856.86312,114702,40345.256,173851057.82446,0
1757394000000,4311.77,4319.40,4300.03,4316.99,61224.389,1757397599999,263779876.82642,89558,31210.342,134481008.96407,0
1757397600000,4317.00,4374.00,4313.20,4363.99,359956.565,1757401199999,1566164702.51603,338043,182925.120,795801587.44863,0
1757401200000,4363.99,4380.77,4345.00,4360.43,261708.702,1757404799999,1142362396.42248,256985,123764.690,540317503.47128,0
1757404800000,4360.42,4366.33,4341.72,4358.35,147384.385,1757408399999,641767349.52074,157602,71182.531,309999105.87402,0
1757408400000,4358.34,4365.00,4350.79,4355.56,68691.722,1757411999999,299382320.24853,89705,30256.530,131882008.09006,0
1757412000000,4355.57,4361.94,4340.00,4346.74,105173.347,1757415599999,457509652.71938,126626,47904.034,208414248.08961,0
1757415600000,4346.75,4354.67,4342.53,4345.83,68329.924,1757419199999,297197126.71302,100326,35077.700,152572141.85749,0
1757419200000,4345.83,4366.43,4326.47,4343.70,201583.692,1757422799999,876635363.16625,220168,96536.810,419880018.88697,0
1757422800000,4343.69,4359.12,4320.90,4345.00,256142.130,1757426399999,1111532675.74630,326750,119699.666,519525042.38801,0
1757426400000,4344.99,4360.50,4283.00,4303.57,628583.144,1757429999999,2709062445.32843,624968,299237.621,1289829720.93912,0
1757430000000,4303.57,4307.31,4275.00,4282.64,285005.659,1757433599999,1221473674.88939,312115,134664.285,577141890.59170,0
1757433600000,4282.64,4295.79,4276.00,4286.30,137608.581,1757437199999,589641362.70678,162312,70776.448,303314592.36868,0
1757437200000,4286.31,4294.99,4278.00,4284.42,86455.605,1757440799999,370502079.43314,115125,45163.997,193581251.15664,0
1757440800000,4284.41,4292.00,4278.83,4284.63,62918.709,1757444399999,269612601.51362,94694,30460.666,130535274.60098,0
1757444400000,4284.63,4297.99,4283.22,4292.55,55020.776,1757447999999,236153121.87972,80254,33301.192,142933294.84398,0
1757448000000,4292.55,4304.00,4279.00,4302.98,67482.744,1757451599999,289441579.51562,95181,33918.476,145551110.72194,0
1757451600000,4302.98,4318.71,4292.41,4300.75,75526.043,1757455199999,325259963.95568,97274,35629.372,153436248.73646,0
1757455200000,4300.76,4317.27,4297.00,4316.95,49328.542,1757458799999,212608504.25516,79555,26239.097,113090308.95482,0
1757458800000,4316.94,4317.29,4300.99,4308.40,43711.317,1757462399999,188373863.20516,80543,19248.600,82945877.84093,0
1757462400000,4308.41,4313.43,4283.00,4284.00,94728.577,1757465999999,406968229.31167,133667,39637.943,170304911.81618,0
1757466000000,4284.01,4313.14,4283.63,4300.76,97008.077,1757469599999,416891906.38940,118661,54406.696,233802100.18469,0
1757469600000,4300.75,4325.53,4300.75,4315.72,111404.476,1757473199999,480794452.81785,152744,62934.642,271616809.19584,0
1757473200000,4315.72,4322.41,4304.83,4318.84,71313.380,1757476799999,307620780.11860,100495,34769.463,150002820.65935,0
1757476800000,4318.83,4318.84,4306.02,4310.32,55389.022,1757480399999,238843921.04764,69315,23749.692,102406087.31277,0
1757480400000,4310.33,4316.61,4292.66,4306.33,96654.906,1757483999999,416102740.91259,119881,48894.443,210539457.13845,0
1757484000000,4306.32,4317.21,4295.39,4311.61,72235.207,1757487599999,311169090.14997,103986,36724.377,158211664.05899,0
1757487600000,4311.61,4332.25,4310.00,4327.66,123336.857,1757491199999,533273446.99476,146272,68682.306,296949258.00762,0
